Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ETHUSDT,I,levit,5,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,28days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,28days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,7days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,levit,5,7days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,14days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,15,7days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,14days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,7days,2024-06,Train,0.4903,0.658,1.0,0.5002,0.744
ETHUSDT,I,mobilenetv3,30,7days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,7days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,30,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,14days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,21days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,28days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-02,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-06,Train,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-04,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-08,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-03,Test,1.0,1.0,1.0,1.0,1.0
ETHUSDT,I,mobilenetv3,5,7days,2024-05,Test,1.0,1.0,1.0,1.0,1.0
