Coin,Experiment,Model,Window_Size,Period,Month,Dataset,Accuracy,F1,Recall,AUROC,AUPRC
ADAUSDT,I,levit,30,14days,2024-04,Test,0.9801,0.9801,1.0,0.9999,0.9999
ADAUSDT,I,levit,30,21days,2024-03,Test,0.9814,0.981,0.9653,0.9995,0.9995
ADAUSDT,I,levit,30,21days,2024-09,Train,0.9784,0.9769,0.9553,0.9996,0.9996
ADAUSDT,I,levit,30,21days,2024-11,Test,0.9875,0.9879,0.9863,0.9995,0.9995
ADAUSDT,I,levit,30,21days,2024-12,Test,0.9799,0.9801,0.9962,0.9995,0.9995
ADAUSDT,I,levit,30,21days,2024-01,Test,0.9598,0.961,0.9974,0.9988,0.9987
ADAUSDT,I,levit,30,21days,2024-04,Test,0.98,0.9798,0.9885,0.9989,0.9989
ADAUSDT,I,levit,30,28days,2024-11,Test,0.9895,0.9899,0.9886,0.9996,0.9996
ADAUSDT,I,levit,30,28days,2024-03,Test,0.9872,0.9872,0.981,0.9995,0.9995
ADAUSDT,I,levit,30,28days,2024-09,Train,0.9963,0.9962,0.9962,0.9999,0.9999
ADAUSDT,I,levit,30,28days,2024-01,Test,0.9981,0.9981,0.9961,1.0,1.0
ADAUSDT,I,levit,30,28days,2024-12,Test,0.9803,0.9802,0.989,0.9988,0.9988
ADAUSDT,I,levit,30,28days,2024-04,Test,0.9318,0.9331,0.9776,0.9858,0.99
ADAUSDT,I,levit,30,7days,2024-03,Test,0.9677,0.9677,0.9502,0.9966,0.997
ADAUSDT,I,levit,30,7days,2024-09,Train,0.9724,0.9716,0.9987,0.9996,0.9996
ADAUSDT,I,levit,30,7days,2024-12,Test,0.9084,0.9181,0.9887,0.9906,0.9933
ADAUSDT,I,levit,30,7days,2024-11,Test,0.9447,0.944,0.9401,0.9898,0.9896
